balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
67,yes,no,137,7,failure,0,312,43,blue-collar,married,primary,382547,F
2488,yes,no,91,2,unknown,0,488,50,management,married,tertiary,4819857,M
12,no,no,563,1,failure,1,431,26,services,single,tertiary,4595639,F
137,yes,yes,72,1,unknown,0,377,53,blue-collar,single,primary,4003770,M
494,no,no,146,1,other,0,119,38,management,married,tertiary,2546032,F
182,yes,no,181,2,unknown,0,456,31,admin.,single,secondary,3194486,M
113,yes,no,98,4,unknown,0,258,38,housemaid,single,secondary,3536282,M
35,no,no,318,4,failure,0,347,40,services,married,tertiary,4475276,F
0,no,yes,392,2,unknown,0,140,27,unemployed,single,secondary,2958689,M
2847,no,no,327,1,unknown,1,434,56,technician,married,secondary,2870447,F
1274,no,no,475,2,unknown,0,135,26,technician,single,tertiary,2844881,M
718,yes,no,90,4,unknown,0,167,39,services,divorced,secondary,3703898,F
0,no,no,643,1,unknown,1,158,48,technician,married,secondary,2508831,F
586,yes,no,223,1,unknown,0,116,41,technician,divorced,secondary,3352680,M
0,no,no,398,2,failure,0,278,44,unemployed,married,secondary,635340,M
173,no,no,65,2,unknown,0,476,51,admin.,married,primary,793952,F
297,yes,no,62,2,failure,0,314,52,blue-collar,married,tertiary,3358799,F
157,no,no,150,1,unknown,0,163,46,technician,married,tertiary,460851,M
159,yes,no,132,3,unknown,0,113,56,services,married,secondary,4258027,M
3383,yes,no,455,2,unknown,0,221,40,admin.,married,secondary,270295,F
525,yes,no,325,2,unknown,0,191,48,blue-collar,married,secondary,2245547,F
470,no,no,79,1,unknown,0,322,49,management,married,tertiary,3514009,F
127,yes,no,189,2,unknown,0,128,32,admin.,single,secondary,1433112,M
1820,yes,no,68,1,unknown,0,218,31,self-employed,single,tertiary,1639047,M
1041,yes,no,73,1,unknown,0,461,40,management,married,tertiary,2211247,M
20,no,no,52,1,unknown,0,400,31,unemployed,married,secondary,2110703,M
566,yes,no,333,8,unknown,0,410,31,entrepreneur,single,tertiary,3574763,F
2453,yes,yes,108,1,unknown,0,120,38,technician,married,tertiary,4900169,M
260,yes,no,155,6,unknown,0,437,35,blue-collar,married,secondary,2862714,F
62,yes,no,26,1,unknown,0,493,33,blue-collar,married,primary,3720340,M
114,no,no,458,3,unknown,1,313,54,technician,married,secondary,2312787,M
3383,no,no,326,2,success,1,201,79,retired,married,primary,222287,F
1074,yes,yes,308,2,unknown,0,349,33,technician,single,secondary,2196336,M
193,no,no,145,1,unknown,0,194,52,management,married,tertiary,4173244,M
2780,yes,no,81,3,unknown,0,211,56,blue-collar,divorced,secondary,1773275,M
184,yes,no,643,3,failure,1,234,45,blue-collar,divorced,secondary,870389,F
259,no,yes,643,7,unknown,0,126,46,blue-collar,single,primary,4254731,M
520,no,no,61,4,unknown,0,410,46,technician,married,secondary,4697918,F
3383,yes,no,131,4,unknown,0,123,33,management,married,tertiary,737823,M
786,no,yes,44,4,unknown,0,110,59,blue-collar,married,secondary,1242369,F
123,no,no,131,2,unknown,0,135,58,technician,divorced,secondary,2102303,M
676,no,no,74,1,unknown,0,448,40,blue-collar,married,primary,842490,M
2,no,no,221,1,unknown,0,144,35,services,married,secondary,530621,M
2498,no,no,411,1,unknown,1,211,41,admin.,married,secondary,4841408,F
178,yes,no,97,1,unknown,0,434,37,technician,single,tertiary,4896730,M
0,no,yes,18,6,unknown,0,450,47,management,divorced,tertiary,4054508,M
646,no,no,99,2,unknown,0,455,30,management,married,tertiary,1808799,F
0,yes,no,296,1,unknown,0,287,53,management,married,tertiary,2384792,M
773,yes,no,398,2,unknown,0,188,43,technician,divorced,secondary,3447839,F
93,no,no,212,4,unknown,0,380,49,blue-collar,married,secondary,4743967,M
2422,yes,no,399,2,failure,0,358,44,management,divorced,tertiary,4384803,M
1076,no,no,78,23,unknown,0,474,43,entrepreneur,married,tertiary,4733316,M
0,no,no,359,1,unknown,0,265,72,retired,divorced,primary,4411358,F
1036,yes,no,54,7,unknown,0,101,34,management,married,tertiary,585173,M
1247,yes,no,445,2,unknown,0,425,40,entrepreneur,divorced,secondary,1580366,F
2278,yes,yes,244,1,unknown,0,422,38,management,married,tertiary,3222298,F
1366,yes,no,273,3,unknown,0,154,29,management,married,tertiary,3195930,M
362,yes,no,54,2,unknown,0,366,35,technician,single,secondary,4875128,F
0,no,yes,85,3,unknown,0,242,58,unemployed,married,tertiary,4906133,M
46,yes,no,234,1,unknown,0,137,45,admin.,married,secondary,453885,M
1046,no,yes,329,13,unknown,0,383,56,blue-collar,married,primary,4282602,M
653,no,no,84,1,unknown,1,366,32,admin.,married,tertiary,1046516,F
459,no,no,98,2,success,0,274,30,student,single,secondary,3646356,M
0,yes,yes,60,1,unknown,0,472,39,technician,married,secondary,1522696,F
328,yes,no,318,2,unknown,0,276,28,management,single,tertiary,1380662,M
206,yes,no,436,1,unknown,0,343,43,services,divorced,secondary,3173788,F
1016,yes,no,78,1,unknown,0,461,51,blue-collar,married,primary,1487628,F
1085,no,no,130,10,unknown,0,114,35,technician,divorced,secondary,1898435,F
758,yes,no,258,1,failure,0,157,25,blue-collar,single,primary,3390066,F
517,yes,no,251,1,unknown,0,272,41,management,married,tertiary,3482885,F
53,no,no,67,1,unknown,0,269,28,admin.,single,secondary,4235303,M
1,yes,no,108,1,unknown,0,434,34,technician,married,secondary,3225831,M
6,yes,yes,225,1,unknown,0,285,25,management,single,tertiary,4178023,M
0,no,no,264,4,unknown,0,289,50,management,married,primary,760787,M
685,yes,no,105,1,failure,0,471,33,unemployed,single,tertiary,206132,M
1230,yes,no,35,3,failure,0,496,32,management,married,tertiary,2537884,M
3383,yes,no,643,1,failure,1,259,27,student,single,tertiary,3657102,M
52,yes,no,82,4,unknown,0,261,38,technician,married,tertiary,1471854,F
3383,no,no,23,1,unknown,0,175,48,entrepreneur,married,secondary,1056872,M
3114,no,no,192,2,unknown,0,233,45,blue-collar,married,secondary,4331096,M
1239,yes,no,164,1,unknown,0,229,34,services,single,secondary,1857158,M
3383,no,no,452,3,unknown,1,254,60,management,married,tertiary,3481124,M
512,yes,yes,220,1,unknown,0,127,27,entrepreneur,single,tertiary,814761,F
1061,no,no,139,2,unknown,0,261,53,management,married,tertiary,1455007,F
108,no,no,305,3,unknown,1,408,25,student,single,secondary,3829438,M
1730,yes,no,158,1,success,0,314,48,blue-collar,married,secondary,3208975,F
752,no,no,211,5,other,1,324,54,management,married,tertiary,514125,F
0,yes,no,239,1,unknown,0,316,27,management,single,secondary,3716742,M
79,yes,no,223,3,unknown,0,419,40,admin.,married,secondary,767930,F
3383,yes,no,643,2,unknown,0,151,41,admin.,married,secondary,747390,M
0,no,no,643,1,success,1,400,71,retired,divorced,secondary,4414834,M
23,yes,no,135,1,unknown,0,470,44,blue-collar,married,primary,2216141,F
1088,no,no,131,2,unknown,0,270,37,housemaid,single,primary,2146295,M
445,yes,no,139,2,unknown,0,143,29,blue-collar,single,secondary,3485467,F
832,yes,no,228,2,unknown,0,333,29,blue-collar,married,secondary,1306221,M
101,yes,no,126,4,unknown,0,217,28,blue-collar,divorced,secondary,484506,M
166,yes,yes,255,5,unknown,0,250,30,blue-collar,married,secondary,4676457,F
608,no,no,380,3,unknown,0,206,37,services,single,secondary,2403626,F
0,no,no,68,3,unknown,0,295,38,self-employed,single,secondary,2638338,M
3383,no,no,93,5,unknown,0,462,28,student,single,secondary,4607180,M
536,yes,no,81,1,unknown,0,119,30,admin.,single,tertiary,4930359,M
916,yes,yes,172,2,unknown,0,111,31,blue-collar,divorced,secondary,2102054,M
2904,yes,no,643,2,unknown,1,131,46,management,single,tertiary,2370367,F
153,no,yes,197,1,unknown,0,330,44,technician,married,secondary,3273060,M
1570,yes,no,260,1,unknown,0,384,30,technician,married,tertiary,988686,M
107,yes,no,149,1,unknown,0,316,56,unemployed,married,primary,595397,F
40,no,no,147,1,unknown,1,112,43,management,married,tertiary,298102,F
984,no,no,475,1,unknown,0,239,37,technician,single,secondary,806900,M
3383,yes,no,160,1,unknown,0,125,42,services,single,secondary,489269,F
933,no,no,446,2,unknown,0,324,48,admin.,married,secondary,4609323,M
2037,no,no,10,1,unknown,0,446,49,management,married,tertiary,4467231,M
2254,no,no,233,2,unknown,0,163,37,admin.,married,secondary,3687127,F
2358,yes,no,30,1,unknown,0,148,59,management,married,primary,4413596,M
805,no,no,132,1,failure,1,468,29,self-employed,single,tertiary,3429444,M
462,no,no,157,4,unknown,0,483,39,technician,married,secondary,3076408,F
674,yes,yes,169,1,failure,0,402,32,technician,single,secondary,3895744,F
61,no,no,111,2,failure,0,384,30,blue-collar,single,secondary,1459548,M
312,yes,yes,643,3,unknown,0,228,32,management,divorced,tertiary,313454,F
2910,no,no,643,1,unknown,0,392,50,management,married,secondary,4559515,M
218,yes,no,93,4,unknown,0,103,35,blue-collar,single,secondary,3196222,F
3383,no,no,504,7,unknown,1,421,46,technician,single,tertiary,3266873,M
522,yes,no,347,2,unknown,0,420,38,blue-collar,single,secondary,1206732,M
999,no,no,157,3,unknown,0,295,30,entrepreneur,single,tertiary,3785489,M
0,no,yes,26,10,unknown,0,190,35,entrepreneur,married,primary,2022276,M
1222,yes,no,237,2,unknown,0,428,38,services,single,tertiary,910436,M
525,no,yes,278,7,unknown,0,215,31,admin.,divorced,secondary,1758781,M
968,no,yes,95,10,unknown,0,312,33,management,married,tertiary,3126106,M
3383,yes,no,643,1,success,0,289,33,technician,single,tertiary,1647798,F
1734,no,no,116,4,unknown,0,184,31,self-employed,single,tertiary,2215792,F
324,no,no,462,2,unknown,1,394,47,unemployed,married,primary,2139886,F
0,no,yes,127,2,unknown,0,139,57,blue-collar,married,secondary,4710700,F
3383,yes,no,456,9,unknown,0,288,37,blue-collar,married,secondary,2163661,F
4,no,yes,166,1,unknown,0,422,46,blue-collar,married,primary,703108,M
1791,no,no,139,1,unknown,0,209,49,self-employed,married,tertiary,2895391,F
0,yes,no,71,1,unknown,0,426,42,blue-collar,married,primary,844112,F
194,no,no,83,2,unknown,0,157,36,services,divorced,secondary,2397633,F
221,yes,yes,219,2,failure,0,195,46,blue-collar,married,secondary,1379416,F
125,yes,no,57,4,unknown,0,359,36,housemaid,married,primary,213576,F
3383,no,no,114,2,unknown,0,427,33,services,married,primary,1325111,F
1761,no,no,334,3,unknown,0,294,61,retired,divorced,secondary,2816410,M
2800,yes,no,643,1,unknown,0,345,34,self-employed,single,tertiary,2925154,M
877,yes,no,611,1,unknown,0,419,26,management,married,tertiary,1525306,F
300,yes,no,506,1,unknown,0,245,39,blue-collar,married,secondary,4694116,M
22,yes,no,71,1,unknown,0,153,33,services,married,secondary,212027,F
84,no,no,206,3,unknown,0,354,36,services,married,secondary,259637,F
2548,yes,no,577,1,other,0,456,47,blue-collar,married,secondary,290772,F
399,no,no,504,1,unknown,0,248,39,management,married,tertiary,1858862,M
0,yes,yes,410,5,unknown,0,248,51,management,married,tertiary,535798,M
50,yes,no,142,5,unknown,0,270,50,self-employed,married,tertiary,3511847,F
3383,yes,no,208,2,other,1,199,48,management,divorced,tertiary,1230552,M
3383,no,no,71,2,unknown,0,350,57,housemaid,divorced,secondary,401219,M
572,yes,no,72,6,success,0,409,29,management,single,tertiary,4885826,F
3383,no,no,138,4,unknown,0,469,60,retired,married,secondary,2763071,F
325,no,no,439,4,unknown,0,220,55,self-employed,married,primary,4669208,F
3034,no,no,206,2,unknown,0,163,52,housemaid,married,secondary,3322540,M
74,yes,yes,13,11,unknown,0,165,31,management,single,tertiary,4771397,M
435,yes,yes,131,2,unknown,0,338,53,technician,single,secondary,3431783,M
2805,no,yes,212,2,unknown,0,492,48,services,divorced,primary,977956,M
846,yes,no,85,2,failure,0,256,47,admin.,divorced,tertiary,1198250,F
536,no,no,418,2,unknown,0,440,29,management,single,tertiary,4640030,F
3383,no,no,212,7,success,0,383,61,retired,married,tertiary,3701581,M
175,no,no,9,15,unknown,0,245,31,technician,divorced,secondary,1810739,M
566,no,no,114,2,unknown,0,274,32,management,single,tertiary,470865,M
240,no,no,163,4,unknown,0,409,45,self-employed,married,tertiary,3229764,F
1413,yes,no,170,4,unknown,0,278,29,technician,married,tertiary,3798098,M
4,yes,yes,132,8,unknown,0,233,32,technician,married,secondary,2618289,M
3383,no,no,194,2,failure,0,119,59,management,married,tertiary,4727581,F
237,yes,no,236,4,unknown,0,422,56,management,single,secondary,1489891,M
366,no,no,366,2,unknown,1,463,32,admin.,married,secondary,1139224,F
0,no,no,539,2,unknown,0,197,36,technician,divorced,tertiary,1782914,M
1415,no,no,358,2,unknown,0,405,50,admin.,married,secondary,1928763,F
20,no,no,65,3,unknown,0,427,83,retired,divorced,primary,1034760,F
253,yes,no,235,2,unknown,0,333,30,services,married,secondary,4599472,M
1451,yes,no,11,12,unknown,0,315,43,management,married,tertiary,1361547,M
1190,yes,no,347,4,success,0,413,38,entrepreneur,divorced,secondary,3828174,M
3383,no,no,643,2,unknown,0,399,41,management,single,tertiary,4423500,M
133,yes,no,267,1,unknown,0,197,38,services,married,secondary,2391860,M
2251,yes,no,58,9,unknown,0,203,52,unemployed,married,secondary,634680,F
585,yes,no,131,1,unknown,0,458,33,admin.,married,tertiary,4817832,M
3383,no,no,214,3,unknown,0,275,43,admin.,married,secondary,4432138,M
264,no,no,180,4,unknown,0,308,33,technician,married,secondary,3345513,M
228,yes,yes,122,2,unknown,0,112,43,management,single,secondary,4566713,F
542,no,no,104,3,unknown,0,125,29,self-employed,married,secondary,4414257,F
865,no,no,643,1,unknown,0,486,59,unemployed,single,secondary,3859647,M
474,no,no,551,1,unknown,1,381,24,student,single,primary,969073,M
728,yes,no,275,5,unknown,0,408,33,management,married,tertiary,377407,M
689,yes,no,585,2,failure,0,220,38,blue-collar,married,primary,684542,M
1503,no,no,128,12,unknown,0,418,50,self-employed,married,tertiary,3326980,M
266,no,yes,322,1,unknown,0,272,42,self-employed,married,tertiary,3279819,F
496,no,no,452,3,unknown,1,417,54,management,divorced,tertiary,1712829,F
2896,no,no,180,2,unknown,1,459,63,retired,married,secondary,1269668,F
4,yes,no,189,1,unknown,0,233,40,admin.,divorced,secondary,1581537,M
393,yes,no,383,1,unknown,0,262,33,admin.,married,secondary,312955,M
78,yes,no,218,3,other,0,252,50,management,married,tertiary,368128,M
0,yes,no,148,2,unknown,0,188,37,management,married,tertiary,2706107,F
3154,no,no,326,2,unknown,0,318,31,management,married,tertiary,349972,M
111,yes,no,55,1,failure,0,211,35,admin.,single,secondary,4958210,M
451,yes,no,56,2,unknown,0,471,53,self-employed,married,tertiary,1701038,F
3383,yes,no,232,3,unknown,0,436,32,technician,single,secondary,942984,M
592,yes,no,260,1,unknown,0,273,43,blue-collar,single,secondary,4847365,F
1274,no,no,136,1,unknown,0,346,29,services,single,secondary,3355348,M
634,no,yes,643,3,unknown,1,411,34,blue-collar,married,secondary,1166740,F
1118,yes,no,209,2,unknown,0,421,26,technician,single,tertiary,308106,M
3383,yes,no,28,2,unknown,0,305,37,management,single,tertiary,4648406,M
141,yes,no,299,2,unknown,0,420,35,technician,married,secondary,3503332,M
965,yes,no,67,1,unknown,0,311,51,retired,married,secondary,4819774,F
736,yes,no,643,1,unknown,0,252,38,self-employed,married,secondary,4445324,M
1978,no,no,335,1,unknown,1,486,37,unemployed,married,secondary,1168145,F
1664,yes,no,158,1,success,0,142,31,blue-collar,married,secondary,1640760,F
620,yes,no,93,3,unknown,0,419,37,management,married,tertiary,1102619,M
121,yes,no,477,3,other,0,419,25,services,married,secondary,4393621,F
30,no,yes,643,5,unknown,1,304,36,services,married,secondary,707984,F
3383,yes,no,528,1,unknown,1,330,30,management,single,secondary,1970681,F
1,yes,no,36,2,unknown,0,428,26,blue-collar,single,secondary,4940396,M
0,no,yes,208,1,unknown,0,230,31,services,married,secondary,263434,F
315,yes,no,70,1,unknown,0,265,35,unemployed,married,secondary,342731,M
35,yes,no,42,1,unknown,0,443,32,blue-collar,married,secondary,2893599,M
626,yes,no,177,2,unknown,0,119,46,blue-collar,married,secondary,4142729,M
3383,no,no,27,3,other,0,308,46,technician,married,secondary,3078700,M
98,no,yes,148,1,unknown,0,180,52,admin.,divorced,secondary,4171032,F
308,yes,no,191,2,unknown,0,365,45,blue-collar,single,primary,1876590,M
71,yes,no,220,4,unknown,0,450,46,management,married,tertiary,3414986,M
199,yes,no,70,1,failure,0,211,32,unemployed,single,secondary,1875407,F
1445,yes,no,140,1,unknown,0,192,30,blue-collar,married,secondary,456404,M
46,yes,no,132,1,unknown,0,114,52,blue-collar,married,secondary,2223171,M
115,no,no,187,1,unknown,1,337,31,management,single,tertiary,4496400,M
3383,yes,yes,64,1,unknown,0,138,53,self-employed,divorced,secondary,971581,F
245,yes,yes,253,3,unknown,0,257,33,blue-collar,married,primary,354994,F
542,yes,yes,591,5,unknown,0,294,35,entrepreneur,married,tertiary,910225,M
484,yes,no,537,1,unknown,0,300,33,entrepreneur,single,tertiary,3103665,M
29,no,no,94,1,unknown,0,236,33,technician,married,tertiary,1008189,M
732,no,no,643,2,unknown,1,137,53,blue-collar,married,primary,2823134,M
322,yes,yes,590,4,unknown,0,185,35,services,married,secondary,4810327,M
177,yes,no,120,1,unknown,0,213,43,services,married,secondary,1068886,M
1077,no,no,309,1,unknown,0,215,40,self-employed,divorced,tertiary,2126452,M
0,no,no,290,2,unknown,0,407,58,housemaid,divorced,primary,4033828,M
0,no,no,643,1,unknown,1,336,49,admin.,married,secondary,4622865,M
0,yes,yes,194,3,unknown,0,403,34,admin.,divorced,secondary,4231570,M
559,no,no,259,2,unknown,0,443,34,technician,single,secondary,3240967,F
1323,no,no,207,11,unknown,0,414,66,unemployed,single,primary,2191542,M
532,yes,no,391,1,failure,0,427,36,services,divorced,secondary,1160423,F
0,yes,no,112,4,unknown,0,231,39,blue-collar,married,primary,1898890,M
3383,yes,no,333,19,unknown,0,206,60,management,married,tertiary,3420745,F
3383,no,no,275,2,unknown,1,158,26,unemployed,single,tertiary,338544,M
2923,no,no,120,1,unknown,0,299,64,retired,married,secondary,1706267,F
883,no,yes,85,1,unknown,0,109,29,admin.,divorced,secondary,2056226,F
738,no,no,20,3,unknown,0,425,42,technician,married,secondary,2902733,M
0,no,no,80,2,unknown,0,275,37,technician,single,secondary,4752430,M
21,no,no,231,2,unknown,0,482,37,blue-collar,single,primary,2211729,M
1712,yes,no,254,11,unknown,0,381,43,management,married,tertiary,4335751,F
654,no,no,198,1,unknown,0,218,28,admin.,married,tertiary,1110505,F
2420,yes,no,19,13,unknown,0,166,49,services,married,secondary,4972565,F
5,yes,no,216,1,unknown,0,289,31,services,married,secondary,3472656,F
3043,yes,yes,643,1,unknown,1,117,34,blue-collar,single,secondary,4722570,M
