,balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
35322,64,no,no,219,1,failure,0,407,37,management,married,tertiary,3115865,F
35323,0,yes,no,176,1,other,0,117,53,admin.,single,primary,2008306,M
35324,7,yes,yes,336,1,unknown,0,312,37,blue-collar,married,secondary,1117968,M
35325,278,yes,no,17,5,failure,0,387,41,services,single,secondary,903844,F
35326,0,yes,yes,275,1,unknown,0,194,48,blue-collar,married,secondary,993712,M
35327,399,yes,no,143,1,unknown,0,116,33,technician,married,secondary,1734021,M
35328,359,yes,no,362,1,failure,0,440,30,technician,single,secondary,2586260,M
35329,192,yes,no,320,1,unknown,0,420,57,self-employed,married,tertiary,4563369,M
35330,25,yes,no,166,1,unknown,0,245,47,blue-collar,divorced,secondary,1197409,M
35331,1804,no,no,170,1,other,0,428,36,management,single,tertiary,3813960,F
35332,428,yes,yes,54,1,failure,0,123,29,admin.,single,secondary,683868,F
35333,223,yes,no,569,1,failure,0,150,37,blue-collar,married,primary,3335872,F
35334,2745,yes,no,161,1,failure,0,399,58,services,married,secondary,4988999,F
35335,1066,yes,no,57,2,failure,0,442,53,self-employed,married,secondary,1333259,M
35336,191,yes,yes,490,1,unknown,0,412,44,services,married,secondary,346978,M
35337,1725,yes,no,59,1,unknown,0,437,24,admin.,single,secondary,1046876,M
35338,0,yes,no,158,1,failure,0,278,51,entrepreneur,married,secondary,4067932,F
35339,3383,yes,no,147,1,unknown,0,330,54,management,married,tertiary,3133360,F
35340,938,yes,no,134,1,failure,0,369,48,technician,married,secondary,903131,F
35341,1034,yes,yes,195,1,unknown,0,262,46,technician,divorced,secondary,902287,M
35342,307,yes,yes,447,2,failure,0,242,32,management,single,tertiary,902235,F
35343,2891,yes,no,293,1,unknown,0,461,29,blue-collar,single,secondary,1738211,F
35344,504,yes,yes,52,2,unknown,0,303,31,technician,married,secondary,3130959,M
35345,558,yes,no,130,2,failure,0,298,34,technician,divorced,secondary,939832,M
35346,0,yes,no,113,2,other,0,320,31,blue-collar,single,secondary,3201014,M
35347,72,yes,yes,263,1,failure,0,358,56,services,divorced,secondary,2073554,M
35348,322,no,no,105,1,failure,0,136,41,housemaid,married,primary,786681,F
35349,2044,yes,yes,155,1,failure,0,427,42,blue-collar,married,secondary,3242442,M
35350,43,no,no,142,1,failure,0,316,29,blue-collar,single,secondary,1311798,M
35351,2348,yes,no,448,2,unknown,0,111,42,services,single,secondary,2205780,M
35352,682,yes,no,141,1,unknown,0,462,35,blue-collar,married,secondary,4845177,F
35353,874,yes,no,176,1,other,0,191,42,admin.,married,secondary,3109116,F
35354,1,yes,no,154,1,unknown,0,292,38,blue-collar,married,primary,1831452,M
35355,815,yes,no,77,1,unknown,0,359,37,management,single,tertiary,1286011,M
35356,1001,yes,yes,148,1,unknown,0,375,40,technician,single,secondary,4108190,M
35357,16,yes,no,290,1,failure,0,123,50,blue-collar,married,secondary,756295,M
35358,0,yes,no,309,1,unknown,0,335,45,housemaid,married,tertiary,257907,M
35359,741,yes,no,69,1,unknown,0,355,39,technician,single,tertiary,2856575,M
35360,470,yes,no,275,2,unknown,0,322,28,blue-collar,married,secondary,901089,M
35361,682,yes,no,79,1,unknown,0,371,28,management,single,tertiary,2496657,M
35362,922,yes,no,226,1,other,0,385,28,blue-collar,married,secondary,417540,F
35363,328,yes,no,58,1,unknown,0,454,47,blue-collar,married,primary,1144075,F
35364,122,yes,no,481,2,unknown,1,299,25,admin.,single,secondary,2600531,F
35365,21,yes,no,124,1,failure,0,143,46,management,married,secondary,4617746,M
35366,1467,yes,yes,381,1,unknown,0,194,35,technician,single,secondary,1893463,M
35367,1234,yes,no,307,1,unknown,0,368,43,blue-collar,divorced,primary,228080,F
35368,57,yes,yes,355,1,unknown,0,309,51,blue-collar,divorced,primary,3897767,F
35369,37,yes,no,125,1,failure,0,353,27,student,single,tertiary,3415455,M
35370,537,yes,no,172,1,other,0,284,23,blue-collar,single,secondary,4976537,M
35371,206,yes,yes,118,1,unknown,0,396,47,blue-collar,married,primary,900601,F
35372,0,yes,yes,55,1,unknown,0,419,50,management,married,secondary,4334219,F
35373,3383,yes,no,412,2,unknown,0,239,41,technician,single,tertiary,4251850,M
35374,455,yes,no,361,1,unknown,0,250,57,retired,married,secondary,4102688,M
35375,109,yes,yes,160,4,unknown,0,145,30,blue-collar,married,secondary,898485,M
35376,393,yes,no,174,1,failure,0,359,34,entrepreneur,married,secondary,4711524,M
35377,278,yes,no,51,1,other,0,329,47,services,married,secondary,4245515,M
35378,3383,yes,yes,643,1,other,1,311,50,services,married,primary,4396648,F
35379,0,yes,no,183,1,unknown,0,469,34,blue-collar,married,secondary,2624006,F
35380,1323,yes,yes,99,1,unknown,0,165,48,services,married,secondary,1801817,M
35381,0,no,no,110,1,unknown,0,232,55,services,married,secondary,3637723,M
35382,1703,yes,no,101,1,unknown,0,120,51,services,married,secondary,1732951,M
35383,181,yes,no,174,1,failure,0,406,43,blue-collar,single,primary,1859750,F
35384,148,yes,no,66,1,failure,0,149,53,blue-collar,married,secondary,1060717,M
35385,32,yes,no,102,1,unknown,0,276,40,blue-collar,married,primary,1599488,M
35386,160,yes,no,136,1,failure,0,333,51,blue-collar,married,secondary,3559836,M
35387,0,yes,no,190,1,other,0,227,49,technician,married,secondary,4154311,M
35388,0,yes,no,332,1,unknown,0,494,36,blue-collar,married,secondary,1331372,M
35389,3,yes,no,228,1,unknown,0,234,44,services,married,primary,593795,M
35390,3383,yes,no,162,1,unknown,0,148,54,blue-collar,married,primary,3153894,M
35391,339,yes,no,43,3,unknown,0,217,50,services,divorced,secondary,649885,M
35392,1944,yes,no,623,1,unknown,1,200,51,technician,married,secondary,897474,F
35393,2854,yes,no,312,1,unknown,0,224,55,blue-collar,married,secondary,4295656,M
35394,77,yes,no,56,1,unknown,0,351,41,technician,married,secondary,1029344,F
35395,1544,yes,no,265,1,unknown,0,189,32,management,married,tertiary,4311440,F
35396,2227,yes,no,219,1,unknown,0,254,35,blue-collar,single,secondary,4168732,F
35397,219,yes,no,446,6,failure,0,425,32,blue-collar,single,secondary,895553,M
35398,388,yes,no,263,1,failure,0,346,30,entrepreneur,married,secondary,894722,F
35399,0,yes,no,135,1,unknown,0,109,40,blue-collar,divorced,secondary,2462494,M
35400,807,yes,no,57,1,failure,0,429,58,blue-collar,married,secondary,1006372,F
35401,656,yes,no,158,1,other,0,118,31,technician,single,secondary,3636134,M
35402,1938,yes,no,228,1,unknown,0,173,40,blue-collar,married,secondary,4814746,M
35403,3025,no,no,476,1,other,1,171,51,admin.,married,secondary,4349078,M
35404,0,yes,yes,193,2,other,0,228,38,technician,married,secondary,2202858,F
35405,2095,yes,no,122,2,unknown,0,379,36,blue-collar,married,secondary,1164756,M
35406,728,yes,no,247,1,unknown,0,310,55,blue-collar,married,primary,722442,F
35407,489,yes,no,103,2,failure,0,318,32,blue-collar,married,secondary,2902336,M
35408,592,yes,no,67,3,unknown,0,149,34,technician,divorced,secondary,2604484,M
35409,51,yes,yes,159,2,failure,0,455,25,services,married,secondary,1469387,F
35410,0,yes,no,121,2,unknown,0,163,35,admin.,married,secondary,4523925,F
35411,15,yes,no,182,2,failure,0,297,28,services,married,secondary,1547519,M
35412,101,yes,no,101,1,failure,0,457,45,admin.,single,secondary,893211,F
35413,676,no,no,156,1,success,0,436,34,management,married,tertiary,3298155,M
35414,2090,yes,no,643,2,unknown,1,341,60,blue-collar,married,secondary,4947005,M
35415,327,yes,no,423,1,unknown,0,162,49,blue-collar,married,secondary,893206,M
35416,99,yes,yes,258,2,unknown,0,384,34,services,married,secondary,892971,M
35417,478,yes,no,349,1,failure,0,428,33,blue-collar,married,secondary,2761530,M
35418,618,yes,no,281,1,unknown,0,419,28,technician,single,secondary,3898873,F
35419,218,yes,no,154,3,failure,0,378,51,services,married,tertiary,4404508,M
35420,23,yes,no,287,2,unknown,0,378,59,management,divorced,tertiary,891043,F
35421,3383,yes,no,193,1,unknown,0,108,28,technician,married,secondary,2804143,F
35422,1626,no,no,356,2,failure,0,219,31,technician,single,secondary,3469931,M
35423,492,yes,no,94,1,unknown,0,336,30,management,single,tertiary,761002,M
35424,757,yes,no,122,2,unknown,0,364,53,technician,single,tertiary,3761862,F
35425,223,yes,no,140,2,unknown,0,142,47,blue-collar,divorced,primary,3400501,F
35426,982,yes,yes,135,2,unknown,0,409,56,blue-collar,married,secondary,4222082,F
35427,430,no,no,97,2,failure,0,336,44,management,married,tertiary,1888043,M
35428,202,yes,no,590,1,unknown,0,189,31,management,single,secondary,3709721,M
35429,216,yes,no,87,2,success,0,137,32,blue-collar,single,primary,4619698,F
35430,91,yes,yes,92,3,other,0,417,43,blue-collar,divorced,secondary,887596,M
35431,753,yes,no,541,2,unknown,0,451,51,services,married,secondary,2869893,F
35432,231,yes,no,560,3,other,0,298,23,technician,single,secondary,3730959,M
35433,734,yes,no,295,1,other,0,386,31,entrepreneur,single,tertiary,273727,F
35434,9,yes,no,473,2,unknown,0,449,36,admin.,single,secondary,1619808,M
35435,193,yes,no,195,1,failure,0,122,40,unemployed,divorced,secondary,2246598,F
35436,553,yes,no,225,3,failure,0,299,28,blue-collar,single,primary,2976534,M
35437,1371,yes,yes,166,2,unknown,0,300,24,technician,single,secondary,2054177,M
35438,160,yes,no,589,2,unknown,0,309,53,blue-collar,single,secondary,4469745,M
35439,2386,yes,no,228,2,unknown,0,166,44,services,married,primary,4317794,M
35440,1,yes,yes,101,1,failure,0,325,37,management,divorced,tertiary,887316,F
35441,758,yes,no,258,1,failure,0,157,25,blue-collar,single,primary,3390066,F
35442,0,yes,no,178,1,unknown,0,310,25,student,single,tertiary,3210478,M
35443,766,yes,no,253,2,failure,0,222,50,self-employed,single,secondary,2752029,M
35444,0,yes,no,347,2,failure,1,299,29,technician,single,tertiary,4853091,M
35445,368,yes,no,430,2,failure,0,427,48,admin.,married,secondary,2333046,M
35446,441,yes,no,100,4,failure,0,251,36,blue-collar,married,primary,4427026,M
35447,1429,yes,no,643,1,success,1,259,43,management,married,tertiary,482000,F
35448,0,yes,no,45,1,failure,0,447,31,management,single,tertiary,3641575,F
35449,0,yes,yes,127,1,other,0,425,38,services,married,primary,3514079,M
35450,405,yes,no,129,2,unknown,0,167,27,management,single,tertiary,4735863,M
35451,243,yes,no,160,2,failure,0,437,36,management,single,tertiary,2075598,M
35452,26,yes,no,56,1,failure,0,299,53,admin.,divorced,secondary,4145293,M
35453,356,yes,yes,643,3,failure,0,478,40,blue-collar,married,secondary,1909374,M
35454,0,yes,no,643,2,failure,1,493,31,admin.,single,secondary,605574,F
35455,162,yes,no,270,2,unknown,0,449,53,entrepreneur,married,secondary,4381809,F
35456,54,yes,no,279,1,failure,0,196,45,blue-collar,married,secondary,804932,M
35457,122,yes,no,325,1,unknown,0,200,48,management,divorced,secondary,4776242,M
35458,1753,yes,no,539,1,unknown,0,315,57,technician,married,secondary,3140905,F
35459,175,no,no,54,1,unknown,0,182,43,blue-collar,married,secondary,4895277,M
35460,956,yes,no,643,1,unknown,0,465,45,blue-collar,married,primary,420623,M
35461,311,yes,no,643,2,unknown,1,191,26,blue-collar,single,secondary,2785746,M
35462,239,yes,no,115,3,unknown,0,404,30,admin.,single,secondary,3706587,M
35463,1085,no,yes,95,6,unknown,0,142,24,management,single,tertiary,333150,M
35464,2790,yes,no,425,1,failure,0,200,42,admin.,single,secondary,3526642,F
35465,4,yes,no,153,2,unknown,0,405,27,blue-collar,single,secondary,2686474,M
35466,142,yes,no,266,2,failure,0,409,35,blue-collar,single,secondary,728947,M
35467,530,yes,no,57,1,unknown,0,455,34,unemployed,divorced,tertiary,3527699,F
35468,25,yes,no,243,2,unknown,0,198,32,entrepreneur,married,secondary,886211,M
35469,3383,yes,no,33,3,failure,0,359,46,blue-collar,married,secondary,3653642,F
35470,1513,no,no,330,1,failure,0,145,38,self-employed,divorced,tertiary,2612860,M
35471,77,yes,yes,308,1,failure,0,220,47,entrepreneur,single,tertiary,2858279,F
35472,618,yes,no,50,2,failure,0,203,47,management,married,tertiary,4257192,F
35473,246,yes,no,245,2,failure,0,337,58,management,married,tertiary,634689,M
35474,393,yes,yes,247,2,failure,0,416,28,admin.,married,secondary,885915,M
35475,546,yes,no,437,3,failure,0,488,38,management,married,secondary,4962729,M
35476,3383,no,no,458,2,other,0,393,27,student,single,secondary,4323217,F
35477,703,yes,no,96,3,failure,0,319,43,blue-collar,married,secondary,4738479,M
35478,697,yes,no,404,2,unknown,0,320,28,admin.,single,secondary,4679353,M
35479,1224,yes,no,253,4,unknown,0,371,52,management,married,tertiary,883727,M
35480,181,yes,no,271,2,unknown,0,237,36,admin.,divorced,secondary,4752889,M
35481,3383,yes,no,582,2,failure,0,126,26,services,single,secondary,2587790,M
35482,78,yes,no,227,2,unknown,0,401,42,blue-collar,divorced,primary,4289649,M
35483,270,yes,no,49,2,failure,0,444,28,self-employed,single,tertiary,2589016,M
35484,1033,yes,no,244,2,unknown,0,120,35,blue-collar,married,primary,3113288,M
35485,162,yes,no,643,3,unknown,0,359,50,blue-collar,married,primary,4017060,F
35486,814,yes,no,62,2,unknown,0,303,27,services,single,secondary,4427466,M
35487,0,yes,no,240,3,failure,0,124,43,management,married,tertiary,882706,F
35488,2417,yes,no,126,2,unknown,0,184,29,management,married,tertiary,4507254,F
35489,417,yes,yes,188,2,other,0,235,28,technician,single,secondary,2910569,M
35490,19,yes,no,580,2,unknown,0,368,37,management,married,tertiary,3766476,F
35491,2,yes,no,600,2,failure,0,166,33,technician,divorced,secondary,4016851,M
35492,264,yes,yes,639,2,success,0,292,56,technician,married,secondary,2105876,M
35493,424,yes,no,83,5,unknown,0,446,41,blue-collar,married,secondary,3653955,M
35494,543,yes,no,244,2,unknown,0,497,33,admin.,married,secondary,3397385,F
35495,75,yes,no,245,3,unknown,0,208,28,self-employed,single,tertiary,1926761,M
35496,1145,yes,no,178,3,unknown,0,317,54,blue-collar,divorced,secondary,1631142,M
35497,432,yes,no,212,2,unknown,0,230,24,technician,married,secondary,386839,F
35498,411,yes,no,17,2,unknown,0,273,39,technician,divorced,secondary,466954,F
35499,556,yes,no,35,3,unknown,0,204,36,housemaid,married,secondary,4153391,F
35500,0,yes,no,227,2,unknown,0,160,33,services,married,primary,2028602,F
35501,193,yes,no,201,8,unknown,0,205,46,entrepreneur,married,tertiary,955598,M
35502,0,yes,yes,209,2,unknown,0,360,42,blue-collar,married,primary,2948741,M
35503,2000,yes,no,198,2,unknown,0,288,38,technician,married,secondary,829882,M
35504,48,yes,no,643,2,other,1,257,34,admin.,married,secondary,3893774,M
35505,105,yes,no,146,2,failure,0,186,34,technician,single,secondary,1674939,F
35506,717,yes,yes,202,2,other,0,432,27,blue-collar,single,secondary,881327,F
35507,799,yes,no,556,3,unknown,0,382,31,admin.,married,secondary,655495,M
35508,0,yes,no,262,2,unknown,0,106,35,admin.,divorced,secondary,1907083,F
35509,460,yes,no,189,2,unknown,0,377,31,technician,single,secondary,1321909,M
35510,66,yes,no,643,2,unknown,1,133,23,housemaid,married,tertiary,4696161,M
35511,13,yes,no,132,2,other,0,312,26,housemaid,married,secondary,4439601,F
35512,140,yes,no,11,2,unknown,0,419,31,unemployed,single,tertiary,2172908,M
35513,1854,yes,yes,166,3,failure,0,380,51,management,married,tertiary,1534255,F
35514,2144,yes,no,217,2,failure,0,230,53,blue-collar,married,primary,1590250,M
35515,2146,yes,no,643,2,other,1,319,49,blue-collar,single,primary,4115360,M
35516,3383,no,no,202,2,failure,0,455,56,entrepreneur,married,tertiary,647586,F
35517,2801,yes,yes,252,2,unknown,0,162,38,admin.,divorced,tertiary,1559741,M
35518,660,yes,yes,93,4,failure,0,495,39,blue-collar,married,secondary,1076846,F
35519,0,yes,no,350,2,unknown,0,337,38,blue-collar,single,primary,835916,F
35520,1577,yes,no,643,2,other,0,192,57,services,married,secondary,2037132,M
35521,50,yes,no,246,2,unknown,0,193,33,blue-collar,married,primary,3832256,M
35522,20,yes,no,140,3,unknown,0,161,29,blue-collar,married,secondary,881112,M
35523,1664,yes,no,603,2,failure,0,372,31,blue-collar,married,secondary,940175,F
35524,3383,no,no,152,2,unknown,0,125,44,self-employed,married,tertiary,3896411,M
35525,490,yes,yes,643,2,failure,0,459,37,unemployed,single,secondary,2688784,F
35526,595,yes,no,245,3,unknown,0,408,38,blue-collar,divorced,secondary,4315303,F
35527,1255,yes,yes,300,2,unknown,0,157,43,blue-collar,married,secondary,3125892,F
35528,348,yes,no,225,2,failure,0,246,41,technician,divorced,secondary,4298439,F
35529,181,yes,yes,429,2,failure,0,184,28,admin.,single,secondary,879433,F
35530,567,yes,no,275,2,other,0,300,32,blue-collar,single,secondary,3815071,M
35531,277,yes,no,196,3,unknown,0,466,32,management,divorced,tertiary,875137,M
35532,3383,yes,no,293,2,unknown,0,191,33,technician,single,secondary,3453455,M
35533,356,yes,no,643,3,failure,1,338,42,unemployed,married,secondary,951149,M
35534,740,yes,no,434,3,failure,0,497,37,blue-collar,married,secondary,963679,M
35535,1,yes,no,79,2,other,0,294,55,retired,married,secondary,3792941,M
35536,0,yes,no,388,2,failure,0,433,32,entrepreneur,married,tertiary,1178877,M
35537,1174,yes,no,128,2,unknown,0,253,50,management,married,tertiary,2703538,M
35538,1240,no,no,269,2,unknown,0,132,45,technician,married,secondary,1361581,M
35539,2626,yes,yes,217,2,other,0,142,32,technician,single,tertiary,3442214,M
35540,3014,yes,no,291,2,unknown,0,407,32,blue-collar,single,tertiary,3252867,M
35541,168,yes,no,249,2,failure,0,299,40,admin.,married,secondary,2381843,F
35542,1134,yes,no,249,4,failure,0,368,38,entrepreneur,married,secondary,3452308,M
35543,991,no,no,109,2,unknown,0,409,29,management,married,tertiary,2354702,M
35544,203,yes,yes,219,2,unknown,0,483,32,admin.,married,secondary,3709642,M
35545,252,yes,no,235,2,other,0,172,36,management,divorced,tertiary,874477,M
35546,608,yes,no,161,2,unknown,0,336,55,management,divorced,tertiary,2262967,F
35547,591,yes,no,181,2,failure,0,455,37,management,married,tertiary,4715961,M
35548,1163,yes,no,432,3,other,0,423,39,services,single,secondary,4075513,F
35549,417,yes,no,476,2,unknown,0,439,59,retired,married,secondary,4626543,M
35550,62,yes,no,643,3,unknown,1,277,39,blue-collar,married,secondary,3215206,F
35551,348,yes,no,263,2,success,0,349,33,technician,married,secondary,1887718,M
35552,1192,yes,no,156,2,other,0,376,31,services,single,secondary,3150402,F
35553,638,yes,yes,643,3,unknown,1,222,24,services,single,secondary,1011013,M
35554,197,yes,no,589,2,unknown,0,257,36,technician,married,secondary,1016022,F
