balance,housing,loan,duration,campaign,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Annual_Income,Gender
49,yes,no,566,1,failure,0,491,39,blue-collar,married,secondary,3597429,F
1233,yes,no,141,1,unknown,0,285,33,blue-collar,married,secondary,3734435,M
1270,yes,no,291,1,other,0,193,31,admin.,single,secondary,4931080,M
84,yes,yes,287,1,unknown,0,495,28,admin.,married,secondary,2351823,M
25,yes,no,244,1,failure,0,141,29,admin.,single,secondary,4496158,F
1006,yes,no,643,1,unknown,1,278,26,blue-collar,single,secondary,2066634,F
934,yes,no,643,1,unknown,1,235,38,services,married,secondary,3604264,F
2048,no,yes,123,1,unknown,0,478,38,blue-collar,divorced,secondary,2163150,M
125,yes,no,201,1,failure,0,285,31,blue-collar,married,secondary,3478648,M
328,yes,no,414,1,failure,0,497,31,blue-collar,single,tertiary,1259180,F
170,no,no,16,5,unknown,0,128,28,student,single,tertiary,685541,F
833,yes,no,212,1,unknown,0,107,37,management,single,tertiary,4519440,F
554,yes,no,317,1,failure,0,428,31,blue-collar,married,primary,3886368,M
500,yes,no,86,2,failure,0,460,44,blue-collar,married,secondary,1589501,M
22,yes,no,145,1,unknown,0,235,32,blue-collar,married,secondary,3170388,F
1914,yes,no,532,1,failure,0,183,32,blue-collar,married,secondary,637634,M
1135,yes,no,248,1,unknown,0,183,52,admin.,divorced,secondary,1449284,M
980,yes,no,158,1,unknown,0,176,47,admin.,divorced,secondary,514471,F
217,yes,no,141,1,other,0,148,46,technician,married,tertiary,3556797,M
14,yes,no,161,3,unknown,0,456,41,blue-collar,married,secondary,2158612,M
31,yes,no,23,1,unknown,0,263,30,student,single,tertiary,4338580,M
438,yes,no,276,1,unknown,0,235,40,services,married,secondary,3963124,F
225,yes,no,201,1,other,0,296,46,management,divorced,tertiary,547837,F
415,yes,no,7,7,unknown,0,291,44,management,married,secondary,4553522,M
242,yes,no,20,1,unknown,0,477,36,management,married,tertiary,3973134,F
66,yes,no,51,1,failure,0,120,38,admin.,married,secondary,304834,F
602,yes,no,467,6,unknown,0,371,35,blue-collar,married,primary,706092,F
532,yes,no,603,1,unknown,0,260,36,management,married,tertiary,1796219,F
3,yes,no,9,1,unknown,0,439,28,services,married,primary,1065190,M
744,yes,no,283,1,other,0,322,38,technician,single,tertiary,3061131,F
307,yes,no,341,1,other,0,369,36,self-employed,married,tertiary,2640242,M
869,yes,no,102,1,failure,0,441,36,admin.,divorced,secondary,215631,M
1769,yes,no,283,2,unknown,0,293,49,blue-collar,married,tertiary,2556317,M
8,yes,no,143,1,unknown,0,383,54,services,married,primary,883574,M
2999,yes,no,643,1,unknown,1,234,44,admin.,divorced,secondary,4118389,M
61,yes,no,428,3,unknown,0,491,28,blue-collar,single,secondary,1938779,M
3383,yes,no,484,3,other,0,413,38,services,divorced,secondary,2556062,M
3383,yes,no,338,1,other,0,218,33,management,single,tertiary,306974,F
688,yes,no,149,3,unknown,0,372,43,blue-collar,divorced,secondary,2480271,F
117,yes,no,73,1,failure,0,485,43,blue-collar,married,secondary,4271318,M
417,yes,no,94,1,unknown,0,147,47,technician,married,secondary,1788665,F
592,yes,no,260,1,unknown,0,273,43,blue-collar,single,secondary,4847365,F
119,yes,no,185,1,unknown,0,412,38,management,single,tertiary,552759,M
0,yes,no,223,1,unknown,0,401,23,blue-collar,married,secondary,4525107,M
85,no,no,76,1,unknown,0,371,36,management,single,tertiary,3969132,M
828,yes,no,214,1,failure,0,310,56,blue-collar,married,primary,1613898,F
85,yes,no,590,5,other,1,410,49,management,married,tertiary,2819403,F
919,yes,no,103,2,unknown,0,261,40,retired,divorced,primary,511231,F
66,yes,no,451,1,failure,0,173,26,admin.,single,secondary,3033606,F
500,yes,no,273,3,unknown,0,300,29,technician,single,secondary,4386078,M
3383,yes,no,643,1,failure,1,474,31,self-employed,single,tertiary,1507018,F
3383,no,no,643,2,failure,1,141,55,blue-collar,divorced,primary,2925569,F
3383,no,no,643,1,other,0,306,39,services,married,secondary,1363500,M
503,yes,no,105,1,unknown,0,480,48,blue-collar,married,secondary,4583137,F
2436,yes,no,8,7,unknown,0,240,34,blue-collar,married,secondary,4095000,M
275,yes,no,7,5,failure,0,180,44,admin.,single,secondary,2140797,M
2431,yes,no,643,5,unknown,1,382,32,management,married,tertiary,1679919,M
87,yes,no,162,2,unknown,0,193,49,blue-collar,single,primary,4821004,F
720,yes,no,365,6,failure,0,114,37,technician,married,secondary,991328,M
0,yes,yes,17,7,unknown,0,473,37,admin.,divorced,secondary,1976731,M
270,yes,no,255,2,failure,0,444,40,unemployed,married,secondary,3561678,M
253,yes,no,377,4,other,0,429,40,technician,married,tertiary,4435970,M
62,yes,no,133,1,failure,0,366,43,management,married,primary,4058106,M
9,yes,no,165,1,unknown,0,241,37,admin.,single,secondary,4237119,F
341,yes,no,345,1,unknown,1,207,35,services,married,secondary,1160928,F
194,yes,no,263,1,unknown,0,448,48,blue-collar,divorced,primary,1333548,M
3383,yes,no,125,1,failure,0,433,35,admin.,married,secondary,4995730,M
1629,yes,no,67,1,unknown,0,259,50,blue-collar,divorced,primary,1120896,F
640,yes,no,411,2,unknown,0,179,31,services,married,secondary,4786683,M
146,yes,no,279,1,failure,0,421,35,management,single,tertiary,549909,F
3383,yes,no,456,1,failure,1,173,35,blue-collar,single,secondary,800907,M
705,yes,no,112,2,unknown,0,468,33,blue-collar,married,secondary,509103,F
35,yes,no,152,1,unknown,0,480,35,services,single,secondary,2443641,M
3383,yes,no,643,1,success,1,385,31,admin.,married,secondary,1986548,F
373,yes,no,10,9,failure,0,105,28,blue-collar,married,secondary,470430,M
1355,yes,no,643,1,unknown,1,419,39,technician,single,secondary,4065496,M
3202,yes,no,14,8,unknown,0,225,39,management,single,tertiary,2782534,F
70,no,no,243,1,unknown,0,177,48,admin.,divorced,secondary,545524,M
3383,yes,yes,535,1,failure,0,387,29,admin.,married,secondary,2197749,M
816,yes,no,12,7,unknown,0,297,49,entrepreneur,divorced,secondary,2982540,M
913,yes,no,188,1,failure,0,214,29,blue-collar,single,secondary,2232026,M
1211,yes,no,498,1,success,0,205,38,technician,single,secondary,1933720,F
146,yes,no,149,1,failure,0,255,53,services,divorced,primary,2048028,M
0,yes,no,62,7,unknown,0,295,28,services,married,secondary,1983343,F
581,yes,no,643,2,failure,0,125,50,blue-collar,married,secondary,545473,M
846,yes,no,204,1,unknown,0,335,40,admin.,single,primary,2154362,M
407,yes,no,210,2,failure,0,308,48,admin.,divorced,secondary,542873,M
1139,yes,no,155,1,failure,0,151,54,retired,married,secondary,2045979,M
902,yes,no,159,1,other,0,211,34,management,married,tertiary,735205,M
504,yes,yes,578,1,unknown,1,174,28,admin.,divorced,secondary,541371,M
2260,yes,no,303,1,unknown,0,402,59,management,married,tertiary,1002724,M
183,yes,no,258,1,success,0,467,31,blue-collar,single,secondary,4493083,F
366,yes,no,161,1,failure,0,152,55,management,married,primary,4832479,F
930,yes,no,643,1,unknown,1,298,26,admin.,single,secondary,541002,F
1738,yes,no,633,1,other,1,142,39,management,married,tertiary,959333,M
21,yes,no,107,4,failure,0,211,29,management,single,tertiary,4341205,F
233,yes,yes,57,4,unknown,0,106,46,management,divorced,tertiary,1033312,F
214,yes,yes,307,1,failure,1,225,48,blue-collar,married,primary,4492974,M
237,yes,no,64,2,unknown,0,348,39,technician,single,secondary,540679,F
22,yes,no,116,4,failure,0,105,42,blue-collar,single,primary,1951018,F
113,yes,no,318,3,unknown,0,194,35,blue-collar,married,primary,1781416,M
0,yes,no,47,3,unknown,0,276,30,technician,married,secondary,511836,M
21,yes,yes,183,3,unknown,0,389,23,admin.,single,secondary,2987608,F
969,yes,no,343,2,unknown,0,117,37,blue-collar,married,secondary,1346483,M
963,yes,no,230,4,failure,0,373,25,student,single,secondary,2917431,M
3,no,no,138,2,unknown,0,254,28,admin.,single,secondary,1209543,F
142,yes,no,11,5,unknown,0,108,42,blue-collar,married,primary,316965,M
206,yes,no,155,2,unknown,0,359,28,blue-collar,married,primary,1197927,M
785,yes,no,47,1,failure,0,398,55,retired,married,secondary,4815602,M
718,yes,no,201,2,failure,0,144,42,entrepreneur,married,secondary,582073,M
687,yes,no,72,2,failure,0,119,33,blue-collar,married,secondary,3972591,M
1090,yes,no,11,5,unknown,0,372,39,management,married,tertiary,4906384,M
345,yes,no,289,3,unknown,0,146,45,blue-collar,married,primary,3279607,F
38,yes,no,273,1,unknown,0,148,43,technician,married,secondary,736750,M
43,yes,no,91,1,failure,0,163,30,admin.,single,secondary,4363425,M
3383,yes,no,23,1,failure,0,313,40,blue-collar,married,primary,2857303,M
375,yes,no,43,1,other,0,469,28,technician,single,tertiary,2627641,F
271,yes,yes,121,1,unknown,0,115,43,management,married,tertiary,540629,F
973,no,no,449,1,unknown,1,380,40,blue-collar,divorced,secondary,2356190,M
125,yes,yes,8,5,unknown,0,307,50,management,married,secondary,3488009,M
15,yes,yes,524,1,failure,0,237,30,blue-collar,married,secondary,2528156,M
397,yes,no,13,5,unknown,0,269,37,blue-collar,married,primary,610708,F
541,yes,no,72,1,other,0,223,48,management,divorced,tertiary,2577366,F
431,yes,no,157,4,failure,0,222,46,blue-collar,married,secondary,2670996,F
1407,yes,no,112,1,failure,0,310,60,blue-collar,married,secondary,2068963,F
175,yes,no,50,2,failure,0,448,34,blue-collar,married,secondary,2516883,M
2315,yes,yes,42,1,unknown,0,229,43,entrepreneur,married,primary,4802760,M
1880,no,yes,35,1,other,0,281,41,blue-collar,single,secondary,686449,M
142,yes,no,123,1,other,0,327,33,blue-collar,single,secondary,4638207,M
214,yes,no,335,1,unknown,0,147,43,technician,single,secondary,4776427,M
684,yes,no,607,3,unknown,1,189,32,admin.,married,secondary,467794,M
97,yes,yes,255,1,other,0,435,30,blue-collar,married,secondary,538164,F
1351,yes,no,334,2,unknown,0,213,34,blue-collar,single,secondary,2198906,M
966,no,yes,104,1,unknown,0,360,55,retired,married,primary,536992,F
231,no,no,643,1,failure,1,335,29,management,married,secondary,484400,M
1212,yes,no,235,1,other,0,408,35,management,married,tertiary,1209113,M
637,yes,no,200,1,unknown,0,470,40,blue-collar,married,primary,4534850,M
625,yes,no,137,3,unknown,0,112,31,blue-collar,married,secondary,2040553,M
3383,yes,no,64,3,failure,0,395,37,technician,divorced,secondary,2174689,M
580,yes,no,643,1,failure,1,150,41,blue-collar,married,secondary,4823643,M
1027,yes,no,433,1,unknown,0,150,28,management,single,tertiary,3503574,M
0,yes,no,215,1,unknown,0,294,31,management,married,tertiary,4419749,F
3383,no,no,287,1,failure,0,308,31,technician,single,secondary,4130695,M
708,yes,no,391,1,failure,0,387,51,blue-collar,single,secondary,3067156,M
198,yes,no,93,1,other,0,470,46,housemaid,single,secondary,738832,M
0,yes,no,16,9,other,0,139,57,services,married,secondary,2749981,M
704,yes,yes,171,3,unknown,0,321,28,student,married,secondary,2380015,M
468,yes,no,221,2,failure,0,455,26,technician,single,tertiary,2039141,F
1934,no,yes,225,1,failure,0,386,47,admin.,married,secondary,2033343,F
1825,yes,no,24,1,failure,0,374,36,management,married,secondary,2310943,F
22,yes,yes,523,2,unknown,0,382,28,admin.,married,secondary,688623,M
103,yes,no,298,1,unknown,0,197,32,blue-collar,married,secondary,534630,M
393,yes,no,200,1,unknown,0,216,38,services,single,primary,1824831,F
99,yes,no,93,1,unknown,0,195,30,blue-collar,married,primary,1782407,M
716,yes,no,234,2,unknown,0,311,33,technician,single,secondary,4400707,F
132,yes,no,643,2,unknown,0,466,38,blue-collar,married,primary,3417194,M
206,yes,no,419,1,failure,0,138,36,technician,single,secondary,533739,M
177,yes,no,87,1,other,0,155,30,blue-collar,single,secondary,532550,F
3383,yes,no,83,1,unknown,0,245,53,services,single,secondary,1160736,M
171,yes,no,135,1,failure,0,137,42,entrepreneur,married,tertiary,2934224,M
256,yes,yes,97,1,unknown,0,220,51,management,divorced,tertiary,532403,M
1089,yes,no,128,1,unknown,0,369,39,admin.,divorced,secondary,3918506,F
276,yes,yes,586,1,failure,0,432,45,entrepreneur,married,primary,2307554,F
273,yes,no,492,1,failure,1,202,34,management,married,tertiary,2372424,F
111,no,no,208,1,unknown,0,288,29,admin.,married,tertiary,1316856,F
316,yes,no,240,1,unknown,0,256,54,blue-collar,married,primary,2955957,M
1295,yes,no,643,1,unknown,0,401,27,blue-collar,married,secondary,3396608,M
538,yes,no,643,4,unknown,0,311,31,blue-collar,single,primary,4843105,M
275,yes,no,151,2,other,0,446,43,technician,single,tertiary,1178876,M
300,yes,no,506,1,unknown,0,245,39,blue-collar,married,secondary,4694116,M
220,yes,no,282,1,failure,0,302,39,blue-collar,married,secondary,532335,M
811,yes,no,563,1,unknown,1,461,32,blue-collar,single,secondary,1184336,M
1105,yes,no,377,1,unknown,0,447,23,blue-collar,single,secondary,2472291,F
177,yes,no,174,2,unknown,0,374,42,blue-collar,single,primary,3221441,M
245,yes,no,437,2,other,0,206,33,blue-collar,married,secondary,4100117,F
3,yes,no,199,15,unknown,0,149,47,self-employed,married,tertiary,4804323,F
1761,yes,yes,175,1,unknown,0,459,29,admin.,married,secondary,2414281,M
262,yes,no,386,3,unknown,0,221,33,management,married,primary,4395013,F
2,yes,no,51,5,unknown,0,394,42,self-employed,married,secondary,2636104,M
141,yes,no,233,1,unknown,0,125,37,admin.,divorced,secondary,1576010,F
60,yes,no,74,1,failure,0,209,33,blue-collar,single,primary,4085301,F
149,yes,no,111,1,failure,0,360,33,management,single,tertiary,529911,M
608,yes,no,184,1,unknown,0,191,24,services,single,secondary,2232382,F
3383,yes,no,168,2,unknown,0,318,58,self-employed,married,secondary,3496503,F
107,yes,no,156,1,unknown,0,454,25,services,single,secondary,528181,M
287,yes,no,97,1,failure,0,112,33,technician,single,secondary,1966609,M
23,yes,no,97,1,failure,0,280,31,technician,single,secondary,2616079,M
75,yes,no,160,1,unknown,0,344,37,services,divorced,secondary,737901,M
1048,yes,no,149,1,unknown,0,454,39,services,single,secondary,4318220,M
0,yes,yes,643,1,unknown,1,177,34,admin.,married,primary,3448083,F
1272,yes,no,202,1,unknown,0,140,34,self-employed,single,tertiary,4658135,M
1342,yes,yes,112,2,failure,0,131,44,housemaid,married,primary,3760491,M
261,yes,no,154,2,failure,0,385,53,management,married,tertiary,520735,M
456,no,no,337,2,unknown,0,373,24,blue-collar,married,primary,4400262,F
1354,yes,no,643,1,success,1,408,36,self-employed,divorced,tertiary,3545711,M
2755,yes,no,177,2,other,0,342,35,student,divorced,primary,4670133,M
448,yes,no,95,2,unknown,0,276,33,services,single,secondary,527984,F
533,yes,no,246,2,other,0,410,43,blue-collar,married,primary,2992514,M
2246,yes,no,294,2,unknown,0,179,58,blue-collar,divorced,primary,2343465,M
482,yes,no,162,4,failure,0,164,52,management,divorced,tertiary,683410,F
254,yes,no,406,2,unknown,1,262,29,admin.,divorced,secondary,527670,F
312,yes,no,20,2,unknown,0,314,46,blue-collar,married,secondary,3435046,F
237,yes,no,115,3,unknown,0,143,34,blue-collar,married,secondary,4178262,M
0,no,no,543,2,unknown,0,456,36,blue-collar,divorced,primary,4593405,M
422,yes,no,73,1,unknown,0,118,35,blue-collar,married,primary,3919732,F
1179,yes,no,136,1,failure,0,448,42,housemaid,single,primary,1693968,M
0,yes,no,9,10,other,0,168,39,blue-collar,single,secondary,2076287,F
700,yes,no,138,1,unknown,0,123,37,blue-collar,married,secondary,1668552,F
96,yes,no,30,6,unknown,0,483,33,housemaid,single,secondary,3293235,F
1003,yes,no,444,1,unknown,0,254,45,blue-collar,married,secondary,4983414,M
864,yes,yes,466,1,unknown,0,102,26,services,married,secondary,3010733,M
65,yes,no,146,1,failure,0,266,48,blue-collar,divorced,secondary,2596726,F
249,yes,no,7,7,failure,0,161,33,blue-collar,married,secondary,1693195,F
779,yes,no,172,1,unknown,0,407,36,blue-collar,married,secondary,2813261,M
58,yes,no,16,6,failure,0,495,28,technician,married,secondary,2616171,M
221,yes,no,150,1,failure,0,439,35,services,divorced,secondary,4659861,F
330,yes,yes,88,1,failure,0,499,27,blue-collar,married,secondary,526502,M
774,yes,yes,163,1,other,0,156,34,admin.,married,secondary,1483841,F
87,yes,no,96,1,failure,0,407,45,blue-collar,married,secondary,399591,M
1074,yes,no,277,2,unknown,0,152,46,blue-collar,divorced,secondary,1252341,M
28,yes,no,175,1,failure,0,119,34,management,single,tertiary,785620,M
536,yes,no,22,6,unknown,0,339,31,blue-collar,married,secondary,4741346,F
604,yes,no,430,4,unknown,0,199,29,technician,married,tertiary,1884542,F
2719,yes,no,97,2,unknown,0,161,50,blue-collar,married,secondary,2752113,M
213,yes,no,164,2,unknown,0,260,52,self-employed,married,secondary,3241765,M
4,yes,no,88,1,unknown,0,153,35,technician,married,tertiary,2164585,F
89,yes,no,71,1,failure,0,229,38,management,married,tertiary,1097330,F
650,yes,no,136,1,failure,0,229,23,housemaid,single,secondary,2660934,F
256,yes,yes,92,1,failure,0,262,56,blue-collar,married,secondary,524695,M
190,yes,no,17,6,unknown,0,487,37,blue-collar,married,primary,3682497,F
0,yes,no,155,2,other,0,112,36,technician,single,tertiary,4162183,F
100,yes,no,159,1,failure,0,362,39,blue-collar,single,primary,522449,M
938,yes,no,36,1,other,0,471,25,student,single,tertiary,999946,F
2682,yes,no,334,1,unknown,0,480,54,retired,divorced,tertiary,2044924,M
478,yes,no,107,1,failure,0,330,35,management,single,tertiary,4762582,M
2996,yes,no,104,1,unknown,0,274,36,entrepreneur,divorced,secondary,1516925,M
881,yes,no,143,1,failure,0,205,47,blue-collar,married,primary,1937493,F
130,yes,no,106,1,failure,0,277,46,blue-collar,married,secondary,3004366,M
236,yes,no,217,2,unknown,0,266,46,admin.,married,secondary,522377,F
111,yes,no,216,1,unknown,0,284,29,unemployed,married,tertiary,3395956,F
15,no,no,226,1,failure,0,222,32,technician,married,tertiary,4932885,M
1126,yes,no,166,1,unknown,0,379,55,services,single,secondary,4662426,M
42,yes,no,87,1,unknown,0,146,38,blue-collar,married,primary,520650,M
1235,yes,yes,64,1,failure,0,214,25,admin.,single,secondary,2319884,M
62,yes,no,105,1,unknown,0,255,34,blue-collar,single,secondary,785515,M
687,yes,no,99,2,unknown,0,183,34,self-employed,single,secondary,4174990,M
312,yes,yes,130,2,unknown,0,399,29,blue-collar,married,secondary,519743,F
335,yes,no,256,1,success,0,114,28,blue-collar,married,tertiary,4158346,M
248,yes,no,121,1,unknown,0,322,25,admin.,single,secondary,4356558,F
133,yes,no,285,1,other,0,294,47,blue-collar,single,primary,1141341,F
3383,yes,no,140,1,unknown,0,498,50,management,single,secondary,3283200,M
3383,yes,no,167,1,unknown,0,498,37,management,married,tertiary,2880427,F
519,yes,yes,311,1,unknown,0,478,28,blue-collar,married,secondary,3156692,M
449,yes,no,643,1,unknown,1,473,54,management,divorced,tertiary,519492,M
1563,yes,no,164,2,failure,0,399,42,blue-collar,divorced,primary,404246,F
2567,yes,no,109,1,failure,0,275,43,services,married,primary,520837,M
